Timestamp,number_of_viruses,number_of_cells,number_of_dead_cells
202562,12,61,39
202626,12,61,39
202689,12,61,39
202752,12,61,39
202815,12,61,39
202876,12,61,39
202941,11,61,39
203001,11,61,39
203067,11,61,39
203128,11,61,39
203194,10,61,39
203256,10,61,39
203318,10,61,39
203384,10,61,39
203479,10,61,39
203555,10,61,39
203653,12,60,40
203719,12,60,40
203780,12,60,40
203845,13,60,40
203913,14,59,41
203972,15,59,41
204035,15,59,41
204100,15,59,41
204161,15,59,41
204225,15,59,41
204296,14,59,41
204353,14,59,41
204416,14,59,41
204482,14,59,41
204545,14,59,41
204606,14,59,41
204668,14,59,41
204734,14,59,41
204809,14,59,41
204885,14,59,41
204942,14,59,41
205006,14,59,41
205092,14,59,41
205176,14,59,41
205239,14,59,41
205311,13,59,41
205386,13,59,41
205473,13,59,41
205555,13,59,41
205643,13,59,41
205714,13,59,41
205788,13,59,41
205878,13,59,41
205942,13,59,41
206010,13,59,41
206094,13,59,41
206175,13,59,41
206259,13,59,41
206332,13,59,41
206402,12,59,41
206459,12,59,41
206523,12,59,41
206611,12,59,41
206686,11,59,41
206757,11,59,41
206820,11,59,41
206889,11,59,41
206945,11,59,41
207007,11,59,41
207069,10,59,41
207133,10,59,41
207201,9,59,41
207260,9,59,41
207326,9,59,41
207386,9,59,41
207451,9,59,41
207515,9,59,41
207577,9,59,41
207641,9,59,41
207705,9,59,41
207775,9,59,41
207840,9,59,41
207910,9,59,41
207977,9,59,41
208042,9,59,41
208105,9,59,41
208171,9,59,41
208238,9,59,41
208295,9,59,41
208377,9,59,41
208439,9,59,41
208508,9,59,41
208567,9,59,41
208693,9,59,41
208784,9,59,41
208881,9,59,41
208944,9,59,41
209044,9,59,41
209133,9,58,42
209209,9,58,42
209300,9,58,42
209386,9,58,42
209467,8,58,42
209528,8,58,42
209590,8,58,42
209653,8,58,42
209728,10,58,42
209834,11,58,42
209905,11,58,42
209995,12,58,42
210074,13,58,42
210142,12,58,42
210209,12,58,42
210278,12,58,42
210338,12,58,42
210427,12,58,42
210503,12,58,42
210592,12,58,42
210678,12,58,42
210757,12,58,42
210826,12,58,42
210893,12,58,42
210952,12,58,42
211012,12,58,42
211084,12,58,42
211151,12,58,42
211239,12,58,42
211318,11,58,42
211387,11,58,42
211440,11,58,42
211501,11,58,42
211571,11,58,42
211636,11,58,42
211704,11,58,42
211771,11,58,42
211836,11,58,42
211895,11,58,42
211959,11,58,42
212022,11,58,42
212085,11,58,42
212150,11,58,42
212211,11,58,42
212275,11,58,42
212338,11,58,42
212401,11,58,42
212467,11,58,42
212527,11,58,42
212591,11,58,42
212655,11,58,42
212718,11,58,42
212784,11,58,42
212845,11,58,42
212909,11,58,42
212972,11,58,42
213035,11,58,42
213100,11,58,42
213161,11,58,42
213224,11,58,42
213285,11,58,42
213347,11,58,42
213412,11,58,42
213475,11,58,42
213538,11,58,42
213601,11,58,42
213666,11,58,42
213728,11,58,42
213791,11,58,42
213859,11,58,42
213921,11,58,42
213993,11,58,42
214090,11,58,42
214175,11,58,42
214261,11,58,42
214330,11,57,43
214396,9,57,43
214454,9,57,43
214519,8,56,44
214583,8,56,44
214645,8,56,44
214706,8,56,44
214786,9,56,44
214855,9,56,44
214935,9,56,44
215018,9,56,44
215080,9,56,44
215145,9,56,44
215202,9,56,44
215278,9,56,44
215367,9,56,44
215456,9,56,44
215530,10,56,44
215625,10,56,44
215705,10,56,44
215788,11,56,44
215872,11,56,44
215952,9,56,44
216038,9,56,44
216142,8,56,44
216202,8,56,44
216276,8,56,44
216353,8,56,44
216438,8,56,44
216504,7,56,44
216575,8,56,44
216641,8,56,44
216704,8,56,44
216776,8,56,44
216830,8,56,44
216897,8,56,44
216958,8,56,44
217026,8,56,44
217088,8,56,44
217150,8,56,44
217236,8,56,44
217317,8,56,44
217374,8,56,44
217456,8,56,44
217529,7,56,44
217592,7,56,44
217672,6,56,44
217751,6,56,44
217812,6,56,44
217891,5,56,44
217965,5,56,44
218017,5,56,44
218084,5,56,44
218144,5,56,44
218206,5,56,44
218270,5,56,44
218333,5,56,44
218400,5,56,44
218459,5,56,44
218530,5,56,44
218616,5,56,44
218684,5,56,44
218741,5,56,44
218804,5,56,44
218869,5,56,44
218935,5,56,44
219000,5,56,44
219061,5,56,44
219125,5,56,44
219185,5,56,44
219251,5,56,44
219313,5,56,44
219392,5,56,44
219458,5,56,44
219553,5,56,44
219621,5,56,44
219686,5,56,44
219746,6,56,44
219825,6,56,44
219888,6,56,44
219954,6,56,44
220028,6,56,44
220109,5,55,45
220193,6,55,45
220281,6,55,45
220364,6,55,45
220428,6,55,45
220495,6,55,45
220552,6,55,45
220635,6,55,45
220705,6,55,45
220781,6,55,45
220876,7,55,45
220964,7,55,45
221029,7,55,45
221097,7,55,45
221177,7,55,45
221243,7,55,45
221318,7,55,45
221388,7,55,45
221457,7,55,45
221519,7,55,45
221579,7,55,45
221642,7,55,45
221719,7,55,45
221785,7,55,45
221850,7,55,45
221912,7,55,45
221975,7,55,45
222039,7,55,45
222103,7,55,45
222166,7,55,45
222228,7,55,45
222290,7,55,45
222354,7,55,45
222418,7,55,45
222483,6,55,45
222544,6,55,45
222607,6,55,45
222669,6,55,45
222731,6,55,45
222794,6,55,45
222858,6,55,45
222921,6,55,45
222987,6,55,45
223050,6,55,45
223109,6,55,45
223175,6,55,45
223236,6,55,45
223301,6,55,45
223362,6,55,45
223426,6,55,45
223488,6,55,45
223552,6,55,45
223618,6,55,45
223677,6,55,45
223740,6,55,45
223805,6,55,45
223871,6,55,45
223936,6,55,45
223994,6,55,45
224069,6,55,45
224125,6,55,45
224212,6,55,45
224270,6,55,45
224340,6,55,45
224409,6,55,45
224470,6,55,45
224537,6,55,45
224596,6,55,45
224659,6,55,45
224722,6,55,45
224796,6,55,45
224882,6,55,45
224971,6,55,45
225035,6,55,45
225113,6,55,45
225197,6,55,45
225275,6,55,45
225346,6,55,45
225440,6,55,45
225519,6,55,45
225635,7,55,45
225729,7,55,45
225835,7,55,45
225906,6,55,45
225986,6,55,45
226066,6,55,45
226143,6,55,45
226219,6,55,45
226310,5,54,46
226387,5,54,46
226460,5,54,46
226537,5,54,46
226609,5,54,46
226673,5,54,46
226741,6,54,46
226804,6,54,46
226872,6,54,46
226940,6,54,46
227008,6,54,46
227062,6,54,46
227141,6,54,46
227207,6,54,46
227271,8,54,46
227337,8,54,46
227396,8,54,46
227457,9,54,46
227521,9,54,46
227585,9,54,46
227651,9,54,46
227712,9,54,46
227775,9,54,46
227839,9,54,46
227902,9,54,46
227968,9,54,46
228029,9,54,46
228091,9,54,46
228154,9,54,46
228219,9,54,46
228280,9,54,46
228345,9,54,46
228408,9,54,46
228469,9,54,46
228533,9,54,46
228598,9,54,46
228661,9,54,46
228724,9,54,46
228787,9,54,46
228852,9,54,46
228915,9,54,46
228978,9,54,46
229042,9,54,46
229107,9,54,46
229187,9,54,46
229247,9,54,46
229313,8,54,46
229376,8,54,46
229436,8,54,46
229502,8,54,46
229562,8,54,46
229626,8,54,46
229690,8,54,46
229757,8,54,46
229819,8,54,46
229886,8,54,46
229955,8,54,46
230016,8,54,46
230102,8,54,46
230170,7,54,46
230235,7,54,46
230302,7,54,46
230356,7,54,46
230419,7,54,46
230481,7,54,46
230547,7,54,46
230612,7,54,46
230677,7,54,46
230759,7,54,46
230826,7,54,46
230896,7,54,46
230971,7,54,46
231054,7,54,46
231136,8,54,46
231208,8,54,46
231292,8,54,46
231387,9,54,46
231488,9,54,46
231554,9,54,46
231639,9,54,46
231705,9,54,46
231768,9,54,46
231830,9,54,46
231897,9,54,46
231956,9,54,46
232020,9,54,46
232084,9,54,46
232146,9,54,46
232211,9,54,46
232275,9,54,46
232337,10,54,46
232420,11,54,46
232482,12,54,46
232544,13,54,46
232609,13,54,46
232669,13,54,46
232736,14,54,46
232799,15,54,46
232860,15,54,46
232922,15,54,46
232985,15,54,46
233048,15,54,46
233112,14,54,46
233176,14,54,46
233239,14,54,46
233304,14,54,46
233368,14,54,46
233430,14,54,46
233492,14,54,46
233556,14,54,46
233620,14,54,46
233686,13,54,46
233746,12,54,46
233807,12,54,46
233871,12,54,46
233936,12,54,46
234001,12,54,46
234059,12,54,46
234123,12,54,46
234188,12,54,46
234252,12,54,46
234319,12,54,46
234388,12,54,46
234443,12,54,46
234522,12,54,46
234591,12,54,46
234658,12,54,46
234719,12,54,46
234780,12,54,46
234844,12,54,46
234910,12,54,46
234979,12,54,46
235057,12,54,46
235128,11,54,46
235190,11,54,46
235250,11,54,46
235312,11,54,46
235374,11,54,46
235477,11,54,46
235529,11,54,46
235591,10,54,46
235654,10,54,46
235726,10,54,46
235786,10,54,46
235852,10,54,46
235919,10,54,46
235987,10,54,46
236054,10,54,46
236129,10,54,46
236203,10,54,46
236280,10,54,46
236339,10,54,46
236397,10,54,46
236463,11,54,46
236527,11,54,46
236590,12,54,46
236655,12,54,46
236713,13,54,46
236777,14,54,46
236846,14,54,46
236914,15,54,46
236970,15,54,46
237031,15,54,46
237094,15,54,46
237157,15,54,46
237219,15,54,46
237284,15,54,46
237348,15,54,46
237409,15,54,46
237473,15,54,46
237539,14,54,46
237606,14,54,46
237666,15,54,46
237727,15,54,46
237790,15,54,46
237855,15,54,46
237936,15,54,46
238005,15,54,46
238061,15,54,46
238129,16,54,46
238188,16,54,46
238247,16,54,46
238314,17,54,46
238375,17,54,46
238437,17,54,46
238501,17,54,46
238568,17,54,46
238629,17,54,46
238696,17,54,46
238774,17,54,46
238839,17,54,46
238897,17,54,46
238959,16,54,46
239049,15,54,46
239127,15,54,46
239207,15,54,46
239294,15,54,46
239353,15,54,46
239422,15,54,46
239476,15,54,46
239539,15,54,46
239603,15,54,46
239665,14,54,46
239728,14,54,46
239792,14,54,46
239870,14,54,46
239960,13,54,46
240023,12,54,46
240095,12,54,46
240188,12,54,46
240301,12,54,46
240368,12,54,46
240428,12,54,46
240489,12,54,46
240551,12,54,46
240614,12,54,46
240680,12,54,46
240741,12,54,46
240829,12,54,46
240898,12,54,46
240976,12,54,46
241070,12,54,46
241162,12,54,46
241230,12,54,46
241304,12,54,46
241380,12,54,46
241465,12,54,46
241543,12,54,46
241627,12,54,46
241703,12,54,46
241775,12,54,46
241834,12,54,46
241897,12,54,46
241956,12,54,46
242025,12,54,46
242128,11,54,46
242196,10,54,46
242257,11,54,46
242326,12,54,46
242382,12,54,46
242499,13,54,46
242575,13,54,46
242639,14,54,46
242697,14,54,46
242760,14,54,46
242824,15,54,46
242890,15,54,46
242954,14,52,48
243013,14,52,48
243075,13,52,48
243137,13,52,48
243213,13,52,48
243266,14,52,48
243330,14,52,48
243393,14,52,48
243458,15,52,48
243525,15,52,48
243590,15,52,48
243654,15,52,48
243715,15,52,48
243777,15,52,48
243840,15,52,48
243906,13,52,48
243965,13,52,48
244030,13,52,48
244108,13,52,48
244173,13,52,48
244233,13,52,48
244298,13,52,48
244364,13,52,48
244429,13,52,48
244490,12,52,48
244557,12,52,48
244614,12,52,48
244676,12,52,48
244742,12,52,48
244804,12,52,48
244871,12,52,48
244941,12,52,48
244995,12,52,48
245059,12,52,48
245136,12,52,48
245218,12,52,48
245282,12,52,48
245355,12,52,48
245428,12,52,48
245532,12,52,48
245597,11,52,48
245659,11,52,48
245735,11,52,48
245808,10,52,48
245866,10,52,48
245929,10,52,48
245993,10,52,48
246069,10,52,48
246121,10,52,48
246187,10,52,48
246261,10,52,48
246340,10,52,48
246407,10,52,48
246495,10,52,48
246576,9,52,48
246640,9,52,48
246703,9,52,48
246771,9,52,48
246830,9,52,48
246894,9,52,48
246957,9,52,48
247030,8,52,48
247085,8,52,48
247148,8,52,48
247210,8,52,48
247274,8,52,48
247339,8,52,48
247407,9,52,48
247466,9,52,48
247530,10,52,48
247592,11,52,48
247658,10,52,48
247721,10,52,48
247781,11,52,48
247916,11,52,48
248032,11,52,48
248107,11,52,48
248178,11,52,48
248244,11,52,48
248309,11,52,48
248386,11,52,48
248470,11,52,48
248537,11,52,48
248597,11,52,48
248657,11,52,48
248762,11,52,48
248822,11,52,48
248879,13,52,48
248959,13,52,48
249022,13,52,48
249088,14,52,48
249148,14,52,48
249212,15,52,48
249276,15,52,48
249338,16,52,48
249407,16,52,48
249466,15,52,48
249536,15,52,48
249603,15,52,48
249665,15,52,48
249722,16,52,48
249780,16,52,48
249847,16,52,48
249910,16,52,48
249990,16,52,48
250075,16,52,48
250169,16,52,48
250261,16,52,48
250322,16,52,48
250410,16,52,48
250494,16,52,48
250647,16,52,48
250748,16,52,48
250825,16,52,48
250924,16,52,48
251023,16,52,48
251112,16,52,48
251189,16,52,48
251281,16,52,48
251372,15,52,48
251495,13,52,48
251580,13,52,48
251645,13,52,48
251740,13,52,48
251831,13,52,48
251903,13,52,48
251985,13,52,48
252060,13,52,48
252164,12,52,48
252246,12,52,48
252322,12,52,48
252436,12,52,48
252517,12,52,48
252588,12,52,48
252659,12,52,48
252747,12,52,48
252838,12,52,48
252924,12,52,48
253018,12,52,48
253106,12,51,49
253255,12,51,49
253329,12,51,49
253424,12,51,49
253517,12,51,49
253595,13,51,49
253679,13,51,49
253771,13,51,49
253939,13,51,49
254003,13,51,49
254073,13,51,49
254172,14,51,49
254256,14,51,49
254339,14,51,49
254434,14,51,49
254534,15,51,49
254637,15,51,49
254698,15,51,49
254825,15,51,49
254934,15,51,49
255025,16,51,49
255130,16,51,49
255221,16,51,49
255291,16,51,49
255378,16,51,49
255465,16,51,49
255529,16,51,49
255593,16,51,49
255657,16,51,49
255726,16,51,49
255794,16,51,49
255857,16,51,49
255928,16,51,49
256009,16,51,49
256070,16,51,49
256136,16,51,49
256205,16,51,49
256259,16,51,49
256329,16,51,49
256407,16,51,49
256486,16,51,49
256567,16,51,49
256649,16,51,49
256713,16,51,49
256793,16,51,49
256953,16,51,49
257032,16,51,49
257121,16,51,49
257207,16,51,49
257315,16,51,49
257378,16,51,49
257452,15,51,49
257530,16,51,49
257613,16,51,49
257767,17,51,49
257830,17,51,49
257891,17,51,49
257955,17,50,50
258018,17,50,50
258084,17,50,50
258146,17,50,50
258212,17,50,50
258273,17,50,50
258356,16,50,50
258427,16,50,50
258495,16,50,50
258562,15,50,50
258640,15,50,50
258701,15,50,50
258771,15,50,50
258838,15,50,50
258894,15,50,50
258971,15,50,50
259048,15,50,50
259115,15,50,50
259176,15,50,50
259263,15,50,50
259326,15,50,50
259436,15,50,50
259541,15,50,50
259636,15,49,51
259729,15,49,51
259820,16,49,51
259927,16,49,51
260017,16,48,52
260080,17,48,52
260157,16,48,52
260236,16,48,52
260322,16,48,52
260392,15,48,52
260493,15,48,52
260580,15,48,52
260667,15,48,52
260761,15,48,52
260898,15,48,52
260971,15,48,52
261046,15,48,52
261138,15,48,52
261246,15,48,52
261333,15,48,52
261422,15,48,52
261513,15,48,52
261603,15,48,52
261686,15,48,52
261775,15,48,52
261858,15,48,52
261954,15,48,52
262032,15,48,52
262117,15,48,52
262195,15,48,52
262280,15,48,52
262351,14,48,52
262434,14,48,52
262509,14,48,52
262603,14,48,52
262698,14,48,52
262787,14,48,52
262939,13,48,52
263015,13,48,52
263093,13,48,52
263175,13,48,52
263248,13,48,52
263322,13,48,52
263415,13,48,52
263480,13,48,52
263559,13,48,52
263639,13,48,52
263712,13,48,52
263812,13,47,53
263869,13,47,53
263943,12,47,53
264003,12,47,53
264063,12,47,53
264121,12,47,53
264181,12,47,53
264254,12,47,53
264326,13,47,53
264389,13,47,53
264463,13,47,53
264522,13,47,53
264611,13,47,53
264699,12,47,53
264787,12,47,53
264863,12,47,53
264930,12,47,53
265004,12,47,53
265078,12,47,53
265141,12,46,54
265201,12,46,54
265263,11,46,54
265336,11,46,54
265405,11,46,54
265492,10,45,55
265586,10,44,56
265665,10,44,56
265761,10,44,56
265844,10,44,56
265940,10,44,56
266015,10,44,56
266097,10,44,56
266163,10,44,56
266243,10,44,56
266329,10,44,56
266404,10,44,56
266508,10,44,56
266579,11,44,56
266670,11,44,56
266736,11,44,56
266818,11,44,56
266898,11,44,56
266975,11,44,56
267051,11,44,56
267122,11,44,56
267293,12,44,56
267365,12,44,56
267445,12,44,56
267542,11,44,56
267649,11,44,56
267734,11,44,56
267830,11,44,56
267935,11,44,56
268034,11,44,56
268116,11,43,57
268223,11,43,57
268352,11,43,57
268447,11,43,57
268592,10,43,57
268711,9,43,57
268828,9,43,57
269036,9,43,57
269138,9,43,57
269238,9,43,57
269352,8,43,57
269448,8,43,57
269556,8,43,57
269650,8,43,57
269805,8,43,57
269923,8,43,57
270014,8,43,57
270141,8,43,57
270259,8,43,57
270339,8,43,57
270496,8,42,58
270564,8,42,58
270671,8,42,58
270763,7,42,58
270856,7,42,58
270963,7,42,58
271077,7,42,58
271191,7,42,58
271318,7,42,58
271481,7,42,58
271599,8,42,58
271705,8,42,58
271834,8,42,58
271941,8,42,58
272029,8,42,58
272169,9,42,58
272307,9,42,58
272429,9,42,58
272549,9,42,58
272640,9,42,58
272732,8,42,58
272822,8,42,58
272933,8,42,58
273029,8,42,58
273132,8,42,58
273266,8,42,58
273360,8,42,58
273474,8,42,58
273574,8,42,58
273669,8,42,58
273758,8,42,58
273848,8,42,58
273953,8,42,58
274120,9,42,58
274214,9,42,58
274300,9,42,58
274381,9,42,58
274476,9,42,58
274584,9,42,58
274683,9,42,58
274771,9,42,58
274855,9,42,58
274938,9,41,59
275032,9,41,59
275114,9,41,59
275197,8,41,59
275285,8,41,59
275370,8,41,59
275454,8,41,59
275540,8,41,59
275625,8,41,59
275701,8,41,59
275776,8,41,59
275854,8,41,59
275939,8,41,59
276021,8,41,59
276106,8,41,59
276200,8,41,59
276306,8,41,59
276389,8,41,59
276494,8,41,59
276581,8,41,59
276661,8,41,59
276734,8,41,59
276817,8,41,59
276890,8,41,59
276951,8,41,59
277024,8,41,59
277094,8,41,59
277155,8,41,59
277221,8,41,59
277289,8,41,59
277400,7,41,59
277498,7,41,59
277590,7,40,60
277672,7,40,60
277771,6,40,60
277866,6,40,60
277948,6,40,60
278035,6,40,60
278137,6,40,60
278219,6,40,60
278272,6,40,60
278363,6,40,60
278456,6,40,60
278540,6,40,60
278604,6,40,60
278664,6,40,60
278755,6,40,60
278840,6,40,60
278921,6,40,60
278993,6,40,60
279084,6,40,60
279171,6,40,60
279244,6,40,60
279326,6,40,60
279404,6,40,60
279489,6,40,60
279583,7,40,60
279669,7,40,60
279756,7,40,60
279832,7,40,60
279918,7,40,60
279998,7,40,60
280090,7,40,60
280196,7,40,60
280291,7,40,60
280394,7,40,60
280449,7,40,60
280556,7,40,60
280669,7,40,60
280765,7,40,60
280845,7,40,60
280934,7,40,60
281024,7,40,60
281139,7,40,60
281224,7,40,60
281335,7,40,60
281438,7,40,60
281508,7,40,60
281589,7,40,60
281680,7,40,60
281781,6,40,60
281873,6,40,60
282062,6,40,60
282155,6,40,60
282233,6,40,60
282308,6,39,61
282383,6,39,61
282473,6,39,61
282554,6,38,62
282640,5,38,62
282693,5,38,62
282801,4,38,62
282893,4,38,62
282978,4,38,62
283088,4,38,62
283184,4,38,62
283278,4,38,62
283401,4,38,62
283491,4,38,62
283598,4,38,62
283678,4,38,62
283780,4,38,62
283944,3,37,63
284040,3,37,63
284222,3,37,63
284320,3,37,63
284422,3,37,63
284519,3,37,63
284625,3,37,63
284747,3,37,63
284849,3,37,63
285016,3,37,63
285188,3,37,63
285346,3,37,63
285490,3,37,63
285602,3,37,63
285722,3,37,63
285893,3,37,63
286006,3,37,63
286133,3,37,63
286269,3,37,63
286396,3,37,63
286521,3,37,63
286704,3,37,63
286810,3,37,63
286943,3,37,63
287078,3,37,63
287207,3,37,63
287316,3,37,63
287454,3,37,63
287559,3,37,63
287679,3,37,63
287784,3,37,63
287901,3,37,63
288017,3,37,63
288121,3,37,63
288230,3,37,63
288365,3,37,63
288469,3,37,63
288571,3,37,63
288656,3,37,63
288757,3,37,63
288843,3,37,63
288974,3,37,63
289075,3,37,63
289126,3,37,63
289262,3,37,63
289388,3,37,63
289501,3,37,63
289608,3,37,63
289773,3,36,64
289865,3,36,64
289965,2,36,64
290072,2,36,64
290172,2,36,64
290261,2,36,64
290354,2,36,64
290441,2,36,64
290539,2,36,64
290615,2,36,64
290707,2,36,64
290817,2,36,64
290918,2,36,64
291011,2,36,64
291101,2,36,64
291191,2,36,64
291342,2,36,64
291473,2,36,64
291590,2,35,65
291693,2,35,65
291803,2,35,65
291921,1,35,65
292027,1,35,65
292123,1,35,65
292223,1,35,65
292322,1,35,65
292423,1,35,65
292522,1,35,65
292622,1,35,65
292709,1,35,65
292901,1,35,65
292974,1,35,65
293040,1,35,65
293116,1,35,65
293188,1,35,65
293279,1,35,65
293352,1,35,65
293445,1,35,65
293523,1,35,65
293620,1,35,65
293714,1,35,65
293823,1,35,65
293940,1,35,65
294033,1,35,65
294139,1,35,65
294242,1,35,65
294333,1,35,65
294434,1,35,65
294507,1,35,65
294604,1,35,65
294694,1,35,65
294805,1,35,65
294922,1,35,65
295013,1,35,65
295110,1,35,65
295222,1,35,65
295316,1,35,65
295412,1,35,65
295590,1,35,65
295660,1,35,65
295736,1,35,65
295820,1,35,65
295906,1,35,65
295995,1,35,65
296077,1,35,65
296177,1,35,65
296259,1,35,65
296347,1,35,65
296441,1,35,65
296539,1,35,65
296631,1,35,65
296712,1,35,65
296805,1,35,65
296938,1,35,65
297057,1,35,65
297184,1,35,65
297309,1,35,65
297461,1,35,65
297590,1,35,65
297642,1,35,65
297742,1,35,65
297829,1,35,65
297932,1,35,65
298003,1,35,65
298087,1,35,65
298163,1,35,65
298242,1,35,65
298405,1,35,65
298494,1,35,65
298593,1,35,65
298685,1,35,65
298768,1,35,65
298849,1,35,65
298923,1,35,65
299005,1,35,65
299101,1,35,65
299191,1,35,65
299292,1,35,65
299392,1,35,65
299479,1,35,65
299580,1,35,65
299670,1,35,65
299756,1,35,65
299860,1,35,65
299987,1,35,65
300100,0,35,65
